0.8739745932895469	0.17479486197126642	0.08817119241180345	0.2621923444902114	0.3480423299234718	0.08739745851466164	
0.9276603154947081	0.185532063098941	0.09276849319187815	0.2782944365427264	0.09276603154967276	0.09912146073718123	
0.90783355418892	0.181566710837784	0.09078335541895646	0.27235006406494844	0.090783355418892	0.223794967703466	
0.9023747877585779	0.18047495755171558	0.09023748017464168	0.27018441146779626	0.0902374801746355	0.24989265341926423	
0.9373180688459818	0.18746361376919526	0.0942593231088796	0.1870050915511891	0.09373180688459809	0.1806761636694947	
0.9485504791793672	0.18930631248862168	0.09482139941534215	0.18906633644355578	0.09482139930570202	0.100457076047723	
0.9174366316285911	0.1834873263257182	0.09208849673567983	0.18388170468321313	0.09208849673567981	0.27097226480849407	
0.96204710464339	0.19240686186934894	0.09621813971563467	0.09620478713849542	0.09620449720939492	0.09766727559349321	
0.9489488390086358	0.18978974741761362	0.09566393463438858	0.09489488318323212	0.09489488221818314	0.190265310348397	
0.9285515051471944	0.18571007274000179	0.09285532935317062	0.09285513203215894	0.09285532112522037	0.2782220460419073	
0.9490612443880931	0.18981224632742508	0.18965849572660062	0.09490612437244697	0.09490612422629317	0.09533672967824851	
0.9361191725621212	0.18722383450952304	0.18711981429438046	0.09361191725597102	0.09361191725838733	0.18943829429579942	
0.9165318393245767	0.18330636786491533	0.1850430833945394	0.09165318393705958	0.09165318393245767	0.27402969060650445	
0.9046717383165789	0.1809343476633155	0.1806659594984365	0.27140152149497343	0.18147112399307389	0.09528278525213546	
0.8941712635512479	0.17883425271024958	0.17883424264778144	0.2682513790650048	0.17883424667668427	0.17997473201018396	
0.8775054734064863	0.17550109468129726	0.1754275406843922	0.2631780890666506	0.17542754068439184	0.2611112606327805	
0.928566601286632	0.1857133202573264	0.27815724324953167	0.09285666052952521	0.0928566601286632	0.09285682544552831	
0.9166976600320867	0.1833395320064173	0.27500885409964854	0.0916697684799303	0.09166976600320866	0.18334369871518463	
0.8982274533763803	0.17964549067527605	0.26848174264685515	0.08982274533763802	0.08982274533763802	0.26946820154900236	
0.972269221157821	4.5294333870180396E-6	0.08839248885370302	0.08839227177956198	0.08839489830646709	0.17677629603350412	
0.9432405913119534	6.9090690063425885E-6	0.08575185278634904	0.17150228947862514	0.2572457098225208	0.08574954119582069	
0.972349744741463	9.051127667795546E-4	0.08839551622321214	0.1758861725506446	0.08839586141267351	0.08839548268531576	
0.9798569700869414	0.08900508010601454	0.08909841040988682	0.08964282627833958	0.08909841040988682	0.08909841121742888	
0.929941282070608	0.08438898027417502	0.16818961028745916	0.08457537864637613	0.1681896095564729	0.2531519564940243	
0.9296696827730967	0.08451542037094541	0.16903084607739022	0.16863921051508626	0.08490706470353485	0.25354626834992905	
